event_time_ms,open,high,low,close,volume,turnover
1730350800000,72300.0,72418.0,72230.3,72312.2,1177.937,85180252.1419
1730354400000,72312.2,72350.0,72150.0,72224.0,1944.28,140463733.4747
1730358000000,72224.0,72506.7,72153.0,72436.0,2389.085,172929955.758
1730361600000,72436.0,72473.0,72157.7,72299.0,2792.586,201880523.2091
1730365200000,72299.0,72421.2,72269.7,72319.9,1506.568,109005913.91
1730368800000,72319.9,72736.4,72234.8,72662.4,4267.363,309593560.4054
1730372400000,72662.4,72691.7,72223.0,72223.1,4810.772,348161978.3862
1730376000000,72223.1,72280.6,71882.3,72124.7,6192.696,446711800.6367
1730379600000,72124.7,72189.9,71112.0,71324.1,14761.76,1056993922.3695
1730383200000,71324.1,71395.0,70644.1,70780.1,24005.539,1704548426.9362
1730386800000,70780.1,71100.6,70459.0,70654.5,11547.923,817205010.3822
1730390400000,70654.5,70945.1,70388.0,70434.9,8326.113,587838531.5658
1730394000000,70434.9,70847.0,70377.9,70828.4,5872.958,414917216.1788
1730397600000,70828.4,70830.0,70067.0,70678.8,9991.279,703482042.3088
1730401200000,70678.8,70809.9,70080.1,70144.8,6181.92,435645828.0951
1730404800000,70144.8,70347.0,69719.3,70071.1,9706.85,679896022.3551
1730408400000,70071.1,70585.0,69881.8,70491.5,4943.237,347192245.2357
1730412000000,70491.5,70585.2,70210.0,70518.0,2785.946,196150390.0595
1730415600000,70518.0,70688.0,70332.0,70332.3,2856.411,201518940.1268
1730419200000,70332.3,70506.8,70178.1,70200.1,2899.683,203989544.9064
1730422800000,70200.1,70385.4,69300.1,69424.1,11277.906,786458654.6387
1730426400000,69424.1,69636.3,68855.0,69600.0,13476.224,933004317.5573
1730430000000,69600.0,69742.5,69346.3,69396.9,3366.548,234156626.4552
1730433600000,69396.9,69644.0,69368.1,69622.1,1736.339,120672494.8694
1730437200000,69622.1,69698.1,69541.2,69634.4,1316.481,91658424.6936
1730440800000,69634.4,69720.0,69231.0,69234.1,3474.34,241236409.3955
1730444400000,69234.1,69436.8,69086.3,69287.0,3833.113,265464203.194
1730448000000,69287.0,69554.9,69252.7,69391.2,2092.034,145234973.552
1730451600000,69391.2,69611.0,69329.0,69557.1,1756.947,122107657.0148
1730455200000,69557.1,70195.0,69540.8,70008.7,7931.022,554426877.05
1730458800000,70008.7,70265.1,70008.6,70034.6,4019.27,281963674.8012
1730462400000,70034.6,70493.0,69901.2,70370.7,9153.544,642972633.5614
1730466000000,70370.7,71253.8,70154.8,71220.1,13074.75,924612647.5706
1730469600000,71220.1,71650.0,70918.0,71283.3,16427.132,1171176606.0102
1730473200000,71283.3,71379.0,69018.0,69392.1,25310.295,1772483200.1698
1730476800000,69392.1,70537.7,69360.0,69930.1,15382.437,1077078948.5982
1730480400000,69930.1,70188.0,69450.3,69581.6,9656.05,673971779.7795
1730484000000,69581.6,69648.0,69058.2,69157.3,6904.593,478879837.4463
1730487600000,69157.3,69486.5,68800.0,69275.8,11575.109,799909848.1769
1730491200000,69275.8,69475.0,69171.6,69250.0,3492.738,242146912.8978
1730494800000,69250.0,69361.6,68839.7,69272.9,5040.517,348231698.2244
1730498400000,69272.9,69459.5,69238.2,69439.2,1848.334,128183606.5195
1730502000000,69439.2,69631.4,69363.0,69495.5,1686.521,117247572.1578
1730505600000,69495.5,69683.4,69476.4,69665.4,1491.279,103783225.0613
1730509200000,69665.4,69710.0,69509.3,69660.1,980.602,68258036.783
1730512800000,69660.1,69919.0,69650.0,69660.5,1795.201,125298122.7966
1730516400000,69660.5,69791.5,69560.0,69597.4,1182.863,82416305.3333
1730520000000,69597.4,69628.6,69457.4,69565.2,1303.588,90645190.8962
1730523600000,69565.2,69734.2,69435.5,69715.4,1467.74,102157056.3386
1730527200000,69715.4,69760.7,69578.3,69755.6,942.016,65636858.1625
1730530800000,69755.6,69818.1,69673.1,69809.1,1608.204,112177110.3043
1730534400000,69809.1,69844.0,69561.1,69622.6,1369.678,95442308.8248
1730538000000,69622.6,69650.0,69485.7,69546.3,1709.877,118941961.2158
1730541600000,69546.3,69611.9,69387.5,69606.0,1952.136,135644953.611
1730545200000,69606.0,69694.0,69559.0,69597.5,1100.931,76647923.207
1730548800000,69597.5,69671.2,69370.7,69440.6,2783.9,193490248.0952
1730552400000,69440.6,69687.0,69350.0,69353.6,2787.991,193775665.9305
1730556000000,69353.6,69436.0,68981.6,69250.1,7219.34,499444564.3538
1730559600000,69250.1,69433.4,69114.5,69381.7,2321.963,160906574.2459
1730563200000,69381.7,69604.4,69306.0,69566.1,2257.852,156867852.1215
1730566800000,69566.1,69587.5,69320.0,69392.4,1379.315,95782629.6032
1730570400000,69392.4,69473.8,69209.6,69411.9,1437.762,99678265.131
1730574000000,69411.9,69550.3,69368.2,69497.4,863.331,59984425.4357
1730577600000,69497.4,69568.7,69451.1,69541.2,724.348,50354246.4736
1730581200000,69541.2,69562.8,69426.0,69426.1,1080.265,75044713.1186
1730584800000,69426.1,69545.4,69338.2,69419.0,925.411,64280651.3289
1730588400000,69419.0,69441.0,69136.3,69363.6,2862.114,198138530.5256
1730592000000,69363.6,69382.9,69150.0,69150.0,1503.893,104166895.2949
1730595600000,69150.0,69212.3,68982.4,68996.8,2914.144,201327790.6638
1730599200000,68996.8,69010.2,67820.0,68202.2,19443.668,1328399765.8994
1730602800000,68202.2,68468.8,68000.5,68360.9,4914.666,335594595.2515
1730606400000,68360.9,68697.9,68285.6,68580.1,3055.919,209409296.2926
1730610000000,68580.1,68689.9,68420.0,68431.8,2885.411,197779860.1092
1730613600000,68431.8,68766.0,68380.0,68572.9,1763.651,120910319.0716
1730617200000,68572.9,68700.0,68350.0,68395.0,1837.074,125843709.9576
1730620800000,68395.0,68600.0,68280.2,68470.0,2998.265,205144453.9518
1730624400000,68470.0,68517.3,68181.4,68232.0,2620.313,179004028.2282
1730628000000,68232.0,68562.5,68232.0,68430.9,2359.034,161452428.9601
1730631600000,68430.9,68580.0,68309.3,68344.8,1888.106,129215203.595
1730635200000,68344.8,68565.5,68276.5,68479.3,1854.109,126914451.1095
1730638800000,68479.3,68502.7,67937.6,68041.0,5739.369,391301207.9752
1730642400000,68041.0,68190.8,67537.1,67770.0,13956.496,946561433.5781
1730646000000,67770.0,68202.9,67456.1,68073.3,10967.441,743395154.6195
1730649600000,68073.3,68535.9,68042.8,68141.4,8905.397,608319957.9794
1730653200000,68141.4,68476.4,68122.0,68345.7,3157.216,215770253.8806
1730656800000,68345.7,68433.7,67644.0,67996.8,6495.222,441719323.5053
1730660400000,67996.8,68699.9,67978.8,68673.3,6364.239,435670453.3506
1730664000000,68673.3,68970.2,68488.8,68952.5,5221.519,359039973.2339
1730667600000,68952.5,69339.7,68945.0,69121.0,6880.436,475755560.0217
1730671200000,69121.0,69280.0,68760.1,68847.5,3047.111,210255285.6635
1730674800000,68847.5,68894.6,68482.8,68743.6,4370.709,300274131.1684
1730678400000,68743.6,68743.6,68200.0,68697.8,4561.46,312347417.2836
1730682000000,68697.8,69025.4,68543.7,68958.8,3714.948,255639772.6393
1730685600000,68958.8,69318.3,68868.4,69289.1,3376.58,233351409.3712
1730689200000,69289.1,69497.0,68983.2,69037.0,3589.764,248472527.4494
1730692800000,69037.0,69385.0,69036.9,69139.8,2410.25,166740187.4285
1730696400000,69139.8,69173.4,68690.5,68810.1,3117.858,214863994.1108
1730700000000,68810.1,69166.0,68810.0,69118.6,2339.133,161413250.7596
1730703600000,69118.6,69168.0,68600.0,68600.3,3273.076,225195808.3783
1730707200000,68600.3,68737.7,68438.3,68681.9,4178.671,286572389.5066
1730710800000,68681.9,68905.2,68461.5,68625.6,3593.093,246848351.5096
1730714400000,68625.6,68898.3,68585.4,68819.9,2114.756,145486371.2685
1730718000000,68819.9,69036.2,68692.0,68779.4,2383.609,164133551.1327
1730721600000,68779.4,69000.0,68720.5,68953.6,1875.981,129262318.7044
1730725200000,68953.6,69246.3,68633.3,68653.0,6435.594,443983006.082
1730728800000,68653.0,68715.3,68160.5,68379.2,10590.338,724608041.3839
1730732400000,68379.2,68750.0,68212.0,68627.2,6541.226,447709868.8753
1730736000000,68627.2,68826.3,67578.2,67738.8,15677.47,1066255485.1134
1730739600000,67738.8,67929.8,67213.2,67825.7,15133.696,1022865353.7507
1730743200000,67825.7,68048.0,67487.2,67646.1,6448.229,436796246.487
1730746800000,67646.1,68079.7,67634.0,67849.6,3415.808,231979534.4807
1730750400000,67849.6,67849.6,67321.0,67356.8,7733.742,522254625.6048
1730754000000,67356.8,67633.0,66808.0,67110.3,18287.828,1228152782.3347
1730757600000,67110.3,68107.3,67053.4,67918.8,6696.366,452838576.8316
1730761200000,67918.8,68034.4,67618.9,67838.7,3968.346,269110776.246
1730764800000,67838.7,68191.1,67772.6,68023.9,3480.174,236658807.1006
1730768400000,68023.9,68090.0,67449.5,67986.3,4712.626,319356478.0167
1730772000000,67986.3,68066.6,67820.0,67870.8,2172.764,147627721.5384
1730775600000,67870.8,68279.8,67870.0,68236.3,1842.389,125433778.7918
1730779200000,68236.3,68514.3,68210.8,68311.9,2837.403,193977776.6331
1730782800000,68311.9,68799.8,68295.5,68737.7,3390.491,232432420.446
1730786400000,68737.7,68812.6,68567.0,68772.1,2466.265,169396482.4982
1730790000000,68772.1,68990.0,68569.3,68900.0,3481.336,239558234.2019
1730793600000,68900.0,69061.8,68777.6,69038.3,3021.977,208240396.97
1730797200000,69038.3,69112.0,68724.2,68780.0,3302.003,227537638.5342
1730800800000,68780.0,68857.6,68620.0,68771.5,2727.835,187469352.274
1730804400000,68771.5,68975.0,68763.2,68810.2,2004.714,138045135.5613
1730808000000,68810.2,68950.8,68665.4,68873.0,2705.958,186219412.1884
1730811600000,68873.0,68909.3,68672.6,68816.7,2598.44,178734217.609
1730815200000,68816.7,70329.6,68764.3,69945.1,23516.882,1639510887.2427
1730818800000,69945.1,70059.7,69210.0,69610.2,15111.191,1051678916.173
1730822400000,69610.2,70540.0,69502.4,70160.4,13083.981,916832844.9225
1730826000000,70160.4,70441.8,69850.0,69918.0,6231.635,436993204.4694
1730829600000,69918.0,70238.3,69693.9,70194.9,4862.758,340303069.9578
1730833200000,70194.9,70244.2,68678.0,68978.9,13495.567,935828629.843
1730836800000,68978.9,69635.3,68810.7,69420.5,10377.486,719367713.5333
1730840400000,69420.5,69589.2,69040.4,69141.2,4376.442,303495689.7216
1730844000000,69141.2,69573.0,68852.6,69565.1,4752.807,328814805.6221
1730847600000,69565.1,69889.4,69248.1,69345.7,6672.703,463976658.7841
1730851200000,69345.7,71439.0,69256.7,71070.0,23493.523,1659613934.31
1730854800000,71070.0,71394.0,70568.7,71103.7,14911.986,1059255582.9182
1730858400000,71103.7,73355.7,70914.8,73107.4,29790.635,2154509812.5073
1730862000000,73107.4,75389.0,73074.2,74394.9,48852.004,3627473350.3435
1730865600000,74394.9,75055.1,73951.4,74296.7,21147.336,1577686176.4789
1730869200000,74296.7,74898.0,73615.3,74807.7,16577.991,1231267600.7482
1730872800000,74807.7,75499.8,74231.4,74302.1,23654.633,1772238508.0564
1730876400000,74302.1,74716.6,73117.6,73440.8,19698.616,1456267372.016
1730880000000,73440.8,73611.2,72729.6,73494.3,17475.194,1278117356.4772
1730883600000,73494.3,74148.4,73494.3,73807.2,8339.598,615762769.5747
1730887200000,73807.2,74000.0,73411.0,73868.1,6428.883,473718960.1309
1730890800000,73868.1,74573.6,73690.4,74315.7,8481.636,629358374.1672
1730894400000,74315.7,74816.4,74200.1,74216.2,7874.299,586703517.686
1730898000000,74216.2,74322.8,73606.7,74020.1,9789.891,724155493.2161
1730901600000,74020.1,74761.6,73500.0,73670.9,19392.185,1436851859.6071
1730905200000,73670.9,74526.0,73538.5,74308.1,14208.659,1053743762.9817
1730908800000,74308.1,74599.8,74139.9,74339.7,7834.736,582355581.5783
1730912400000,74339.7,74690.0,74091.9,74477.8,6428.469,478770652.82
1730916000000,74477.8,75254.9,74425.4,75252.0,9032.382,676749334.5551
1730919600000,75252.0,75964.0,75050.0,75830.8,14190.976,1071062340.4137
1730923200000,75830.8,76433.6,75521.1,76110.2,14945.166,1134526456.8431
1730926800000,76110.2,76195.8,75665.5,75917.1,6708.565,509329768.5097
1730930400000,75917.1,76064.6,75520.1,75652.0,4479.928,339454273.9655
1730934000000,75652.0,75863.4,75570.0,75599.9,2796.883,211638919.9712
1730937600000,75599.9,75671.7,75069.4,75380.3,5440.4,409876255.3864
1730941200000,75380.3,76119.0,75245.7,75424.3,9390.047,709903184.1163
1730944800000,75424.3,75518.7,75166.6,75306.0,3499.234,263545766.0441
1730948400000,75306.0,75431.7,75026.5,75072.1,3722.798,279945099.9852
1730952000000,75072.1,75087.8,74654.5,74774.1,4915.908,367967458.1464
1730955600000,74774.1,74973.1,74724.6,74813.8,3095.957,231776043.1777
1730959200000,74813.8,74889.2,74476.3,74811.9,5217.278,389570530.5976
1730962800000,74811.9,75009.6,74722.9,74801.6,2952.645,221114331.0468
1730966400000,74801.6,75228.9,74701.4,75206.4,4188.187,314414727.1992
1730970000000,75206.4,75206.5,74823.1,74967.4,2330.063,174876335.5397
1730973600000,74967.4,75087.0,74778.5,75069.6,2808.663,210421215.6662
1730977200000,75069.6,75086.0,74736.4,74787.0,2325.28,174136271.2413
1730980800000,74787.0,75164.1,74761.6,75041.0,2416.281,181221801.3056
1730984400000,75041.0,75080.9,74636.3,74707.7,3168.691,237042986.1931
1730988000000,74707.7,75097.7,74522.1,74855.3,6589.818,493084710.8561
1730991600000,74855.3,76119.9,74721.4,76113.9,12517.103,945276772.1509
1730995200000,76113.9,76265.8,75597.1,75936.2,8295.599,629414557.4886
1730998800000,75936.2,76543.5,75771.7,76295.9,8320.799,634412236.8148
1731002400000,76295.9,76770.8,75829.6,76622.7,11938.823,911923589.3183
1731006000000,76622.7,76638.0,75942.7,76564.9,12414.733,947115346.8111
1731009600000,76564.9,76890.0,76300.6,76454.3,8399.034,643337787.8255
1731013200000,76454.3,76607.0,75860.0,75901.6,4270.396,325462149.0762
1731016800000,75901.6,76023.9,75500.0,75881.5,5249.107,397455169.6399
1731020400000,75881.5,76096.9,75702.7,75874.8,3040.775,230840632.923
1731024000000,75874.8,76397.3,75852.2,76044.5,4193.902,319428010.8622
1731027600000,76044.5,76363.7,75850.8,76019.4,3071.479,233704228.9432
1731031200000,76019.4,76063.1,75671.0,75745.4,2189.941,165973256.798
1731034800000,75745.4,75935.0,75610.0,75935.0,2309.654,175032850.3697
1731038400000,75935.0,76074.0,75842.6,75869.9,1774.867,134818219.3235
1731042000000,75869.9,76210.4,75843.5,76034.2,2174.494,165375479.4205
1731045600000,76034.2,76065.4,75867.0,75919.9,1128.65,85726849.135
1731049200000,75919.9,76288.0,75703.0,76213.2,3648.188,277270509.9663
1731052800000,76213.2,76234.3,75803.0,75845.9,2786.381,211558588.8518
1731056400000,75845.9,76135.0,75816.0,75999.5,2092.186,159065250.4077
1731060000000,75999.5,76374.0,75828.7,76275.2,2765.822,210428586.9613
1731063600000,76275.2,76334.7,75956.0,75974.4,2229.867,169844689.237
1731067200000,75974.4,76219.0,75968.9,76102.6,2287.16,173999576.5494
1731070800000,76102.6,76322.1,75866.3,76306.2,4243.471,322744544.4272
1731074400000,76306.2,76349.9,75649.0,75790.1,7156.273,543645891.0361
1731078000000,75790.1,76659.8,75650.1,76464.7,14025.561,1069332483.3091
1731081600000,76464.7,76573.6,75844.2,75943.5,7285.361,554615862.1348
1731085200000,75943.5,76571.2,75836.1,76408.1,6717.608,511895669.8399
1731088800000,76408.1,77120.0,76358.6,76831.9,9740.12,747464651.9601
1731092400000,76831.9,77220.3,76755.2,76938.3,7458.069,574328463.2886
1731096000000,76938.3,77114.2,76421.3,76585.4,7422.487,569293183.193
1731099600000,76585.4,76711.4,76373.6,76486.3,2808.686,214944509.2617
1731103200000,76486.3,76634.0,76258.0,76375.9,2689.299,205685304.9305
1731106800000,76375.9,76536.8,76304.0,76514.2,1335.485,102072283.9915
1731110400000,76514.2,76656.0,76370.5,76439.7,1932.847,147923419.7307
1731114000000,76439.7,76562.9,76253.2,76322.6,1831.434,139871258.7451
1731117600000,76322.6,76449.6,76150.0,76440.0,1952.504,148941104.4855
1731121200000,76440.0,76460.4,76250.3,76350.1,997.989,76178875.8606
1731124800000,76350.1,76425.0,76311.0,76384.6,633.433,48381168.8676
1731128400000,76384.6,76685.7,76370.7,76571.0,2236.727,171211774.9771
1731132000000,76571.0,76831.0,76416.5,76528.0,3187.178,244166227.7674
1731135600000,76528.0,76555.5,76362.3,76544.9,1818.295,139022017.4556
1731139200000,76544.9,76745.3,76451.2,76561.2,1743.032,133506937.2877
1731142800000,76561.2,76660.7,76520.5,76560.3,1275.387,97681227.3033
1731146400000,76560.3,76640.0,76422.1,76480.9,1253.822,95940068.1699
1731150000000,76480.9,76537.2,76401.0,76508.1,990.802,75757267.906
1731153600000,76508.1,76558.6,76290.0,76294.8,1974.858,150847265.8618
1731157200000,76294.8,76500.0,76292.2,76433.8,1214.311,92753956.259
1731160800000,76433.8,76459.2,76265.1,76362.1,1984.32,151459351.178
1731164400000,76362.1,76416.5,76279.0,76321.3,908.062,69320276.5616
1731168000000,76321.3,76337.9,76041.8,76093.4,3019.348,229964049.2498
1731171600000,76093.4,76262.8,75703.7,76250.1,5901.233,448344173.0091
1731175200000,76250.1,76424.0,76202.2,76377.6,2257.933,172329772.9463
1731178800000,76377.6,76752.4,76121.8,76223.5,4696.548,359066305.5828
1731182400000,76223.5,76377.2,76189.9,76305.0,1150.735,87804781.1444
1731186000000,76305.0,76526.1,76231.6,76462.1,1040.58,79491902.1549
1731189600000,76462.1,76639.8,76362.6,76531.5,1705.148,130448262.0342
1731193200000,76531.5,76950.0,76481.6,76701.7,4830.221,370776247.902
1731196800000,76701.7,77149.2,76508.2,76898.1,4313.375,331570212.0721
1731200400000,76898.1,76984.0,76692.8,76728.2,2503.296,192237955.9025
1731204000000,76728.2,77542.2,76673.4,77058.1,8786.159,678776875.8053
1731207600000,77058.1,77493.2,77000.6,77242.0,4019.324,310643389.3418
1731211200000,77242.0,79667.0,77167.6,79279.1,22011.191,1728690274.7912
1731214800000,79279.1,79899.7,78925.0,79160.1,19747.577,1568744808.4434
1731218400000,79160.1,79335.9,78673.4,78968.7,6601.712,521542550.3965
1731222000000,78968.7,79197.5,78760.1,78855.9,4040.21,319116493.5246
1731225600000,78855.9,79196.0,78855.8,79177.3,2951.021,233276254.1216
1731229200000,79177.3,79549.9,79159.8,79425.5,4790.751,380347362.0282
1731232800000,79425.5,79853.7,79325.0,79604.3,5002.752,398078139.8192
1731236400000,79604.3,80196.0,79600.0,79933.5,9772.246,781116707.8435
1731240000000,79933.5,80221.8,79320.5,79716.7,9972.846,794094194.3077
1731243600000,79716.7,79965.1,79602.3,79784.1,3474.358,277227366.2618
1731247200000,79784.1,80048.2,79200.8,79542.8,7525.79,598766415.5282
1731250800000,79542.8,79807.9,79400.8,79730.8,3574.309,284674757.2158
1731254400000,79730.8,79848.7,79524.0,79838.2,2640.17,210482482.2536
1731258000000,79838.2,80863.2,79688.1,80420.4,12163.442,977607063.4156
1731261600000,80420.4,81163.5,80416.8,80616.6,11810.78,954689854.7316
1731265200000,80616.6,80921.1,79357.5,79800.0,14233.35,1139727057.1648
1731268800000,79800.0,79968.4,79000.0,79008.0,9071.431,720526679.8235
1731272400000,79008.0,80095.2,78529.9,79935.4,12171.649,965100765.2333
1731276000000,79935.4,81700.0,79853.7,80677.2,17215.939,1391785543.8297
